"","Date","Location / Operator","Aircraft Type / Registration","Fatalities","year","month","day"
"3571","26 Apr 1982","Near Yangshuo, Guangxi, ChinaCAAC","Hawker Siddeley Trident 2EB-266","112/112(0)","1982","Apr","26"
"3572","28 Apr 1982","Hakalau, HawaiiAir Taxi","Beechcraft E18SN6911","2/2(0)","1982","Apr","28"
"3573","30 Apr 1982","Gulf of ThailandOkanagan Helicopters","Sikorsky S-76C-GIMF","13/13(0)","1982","Apr","30"
"3574","09 May 1982","Off Aden, YemenAlyemda","de Havilland Canada DHC-7-1037O-ACK","47/49(0)","1982","May","09"
"3575","12 May 1982","Judsonia, ArkansasMilitary - U.S. Air Force","Lockheed C-130E Hercules64-0543","7/7(0)","1982","May","12"
"3576","19 May 1982","South Atlantic OceanMilitary - Royal British Navy","Westland Sea King HC-4 (helicopter)ZA-294","21/30(0)","1982","May","19"
"3577","25 May 1982","Brazilia, BrazilVASP","Boeing B-737-200PP-SMY","2/118(0)","1982","May","25"
"3578","28 May 1982","Off Natuma Island, IndonesiaPelita Air Service","Aerospatiale 330G PumaPK-PDU","10/10(0)","1982","May","28"
"3579","01 Jun 1982","Near Songnam-si, South KoreaMilitary - Republic of South Korea Air Force","Fairchild C-12356-4391","53/53(0)","1982","Jun","01"
"3580","08 Jun 1982","Near Pacatuba, BrazilVASP","Boeing B-727-212APP-SRK","137/137(0)","1982","Jun","08"
"3581","12 Jun 1982","Tabatinga, BrazilTABA","Fairchild-Hiller FH-227B-LCDPT-LBV","44/44(0)","1982","Jun","12"
"3582","22 Jun 1982","Bombay, IndiaAir India","Boeing B-707-437VT-DJJ","17/111(0)","1982","Jun","22"
"3583","24 Jun 1982","Mount Galunggung, IndonesiaBritish Airways","Boeing B-747G-BDXH","0/257(0)","1982","Jun","24"
"3584","28 Jun 1982","Southern Belarus, USSRAeroflot","Yakovlev YAK-42CCCP-42529","132/132(0)","1982","Jun","28"
"3585","03 Jul 1982","Oganda, GabonAir Affaires Gabon","Cessna 404 TitanTR-LYQ","12/12(0)","1982","Jul","03"
"3586","06 Jul 1982","Near Moscow, RussiaAeroflot","Ilyushin IL-62MCCCP-86513","90/90(0)","1982","Jul","06"
"3587","09 Jul 1982","Kenner, LouisianaPan American World Airways","Boeing B-727-235N4737","145/145(8)","1982","Jul","09"
"3588","11 Jul 1982","Jolo, PhilippinesPhilippine Air Lines","Hawker Siddeley HS-748-209 Srs. 2RP-C1014","4/30(0)","1982","Jul","11"
"3589","14 Jul 1982","Oxbow, OregonAir Taxi - Hell's Canyon Navigation Company","Cessna 172FN8230U","4/4(0)","1982","Jul","14"
"3590","23 Jul 1982","Castaic, CaliforniaWestern Helicopter","Bell UH-1B Huey HelicopterN87701","0/1(3)","1982","Jul","23"
"3591","24 Jul 1982","Near Sitka, AlaskaAir Taxi - Bellair","Cessna A185FN9682Q","4/4(0)","1982","Jul","24"
"3592","04 Aug 1982","Concord, New HampshireAir Taxi - Coastal Air Services","Piper PA-28-161N81786","2/2(0)","1982","Aug","04"
"3593","11 Aug 1982","Pacific OceanPan American World Airways","Boeing B-747-121N754PA","1/?(0)","1982","Aug","11"
"3594","12 Aug 1982","Mindat, MyanmarBurma Airways","de Havilland Canada DHC-6 Twin Otter 300XY-AEB","8/8(0)","1982","Aug","12"
"3595","14 Aug 1982","Near Managua, NicaraguaMilitary - Nicaraguan Air Force","Arava 201223","20/20(0)","1982","Aug","14"
"3596","14 Aug 1982","Sukhumi, Georgia, USSRAeroflot / Aeroflot","Let 410UVP Turbojet / Tupolev TU-134V67191 / 65836","11/11(0)","1982","Aug","14"
"3597","20 Aug 1982","Off Castries, Saint LuciaInter Island Air Services","Britten-Norman BN-2A IslanderVP-LAE","10/10(0)","1982","Aug","20"
"3598","31 Aug 1982","Knotsville, TennesseeMilitary - U.S. Air Force","Lockheed C-141B64-0652","9/9(0)","1982","Aug","31"
"3599","01 Sep 1982","Near Valladolid, EcuadorAerolineas Condor","de Havilland Canada DHC-4A CaribouHC-BHZ","44/44(0)","1982","Sep","01"
"3600","04 Sep 1982","Rio Branco, BrazilCia Brasiliera de Tratores","Gates Learjet 25BPT-JBQ","10/10(0)","1982","Sep","04"
"3601","11 Sep 1982","Near Mannheim, West GermanyMilitary - U.S. Army","Boeing Vertol CH-47C (helicopter)74-22292","46/46(0)","1982","Sep","11"
"3602","13 Sep 1982","Near Malaga, SpainSpantax","McDonnell Douglas DC-10-30CFEC-DEG","50/394(0)","1982","Sep","13"
"3603","17 Sep 1982","Near Nondalton, AlaksaAir Taxi - Lake Clark Flying Service","Robertson C-U206FN33249","4/5(0)","1982","Sep","17"
"3604","18 Sep 1982","Two Bridge Lake, British Colombia, CanadaCentral Mountain Air Services","de Havilland Canada DHC-3 OtterC-FDJA","5/5(0)","1982","Sep","18"
"3605","21 Sep 1982","Near Kotzbue, AlaskaAir Taxi - Baker Aviation","Cessna U206GN5331X","4/6(0)","1982","Sep","21"
"3606","29 Sep 1982","Luxembourg, LuxembourgAeroflot","Ilyushin IL-62MCCCP-86470","14/77(0)","1982","Sep","29"
"3607","20 Oct 1982","Atlantic OceanAir Taxi","Piper PA-31N777A","8/8(0)","1982","Oct","20"
"3608","17 Nov 1982","Off TaiwanFar Eastern Air Transport","Bell 212B-2311","15/15(0)","1982","Nov","17"
"3609","23 Nov 1982","Cullman, AlabamaAir Taxi -Central American International","Beechcraft 95-B55N18411","2/2(0)","1982","Nov","23"
"3610","29 Nov 1982","Lubango, AngolaTAAG Angola Airlines","Antonov AN-26D2-TAB","15/15(0)","1982","Nov","29"
"3611","30 Nov 1982","Quetame, ColombiaAerolineas Centrales de Colombia","de Havilland Canada DHC-6 Twin Otter 310HK-2536","22/22(0)","1982","Nov","30"
"3612","01 Dec 1982","Douglassville, PennsylvaniaAir Taxi - Basco Flying Service Inc.","Piper PA-32-260N32750","3/5(0)","1982","Dec","01"
"3613","07 Dec 1982","Near Pueblo, ColoradoPioneer Airlines","Swearingen SA.227AC Metro IIIN30093","2/2(0)","1982","Dec","07"
"3614","09 Dec 1982","Near San Andres de Bocay, NicaraguaMilitary - Nicaraguan Air Force","Mil Mi-8 (helicopter)265","84/88(0)","1982","Dec","09"
"3615","09 Dec 1982","La Serena, ChileAeronor Chile","Fairchild F-27JCC-CJE","46/46(0)","1982","Dec","09"
"3616","09 Dec 1982","Near Klawock, AlaksaAir Taxi - Tyee Airlines Inc.","de Havilland DHC-2N68081","8/8(0)","1982","Dec","09"
"3617","15 Dec 1982","Defiance, OhioAir Taxi - Custom Air Transport Inc.","Cessna T210N297EB","2/2(0)","1982","Dec","15"
"3618","22 Dec 1982","Mesvres, FranceRijnmond Air Services","Piper PA-31-350 ChieftainPH-TSM","10/10(0)","1982","Dec","22"
"3619","23 Dec 1982","Rostov-on-Don, RussiaAeroflot","Antonov AN-26CCCP-26627","16/16(0)","1982","Dec","23"
"3620","24 Dec 1982","Guangzhou, ChinaCAAC","Ilyushin IL-18BB-202","25/69(0)","1982","Dec","24"
"3621","09 Jan 1983","Brainerd, Minnesota46826/109","Convair 580-11AN844H","1/33(0)","1983","Jan","09"
"3622","11 Jan 1983","Detroit, MichiganUnited Air Lines","McDonnell Douglas DC-8-54F37N8053U","3/3(0)","1983","Jan","11"
"3623","14 Jan 1983","Near Karimui, Papua New GuineaTalair","Britten Norman BN-2A-20 TrislanderP2-ISH","10/10(0)","1983","Jan","14"
"3624","16 Jan 1983","Ankara, TurkeyTurkish Airlines (THY)","Boeing B-727-2F2TC-JBR","47/67(0)","1983","Jan","16"
"3625","13 Feb 1983","Fayetteville, North CarolinaMilitary - U.S. Air Force","Lockheed C-130H Hercules74-1693","6/6(0)","1983","Feb","13"
"3626","23 Feb 1983","Brooksville, FloridaAir Taxi - Capital Aviation Services","Piper PA-32-301N28216","2/2(0)","1983","Feb","23"
"3627","09 Mar 1983","Off Macae, BrazilAeroleo Taxi Aereo","Bell 212PT-HJN","11/11(0)","1983","Mar","09"
"3628","10 Mar 1983","Near Shach Goan, AfghanistanBakhtar Afghan Airlines","de Havilland Canada DHC-6 Twin Otter 300YA-GAZ","19/19(0)","1983","Mar","10"
"3629","11 Mar 1983","Barquisimeto VenezuelaAvensa","McDonnell Douglas DC-9-32YV-67C","23/50(0)","1983","Mar","11"
"3630","24 Mar 1983","Jeffersonville, GeorgiaAir Taxi","Mitsubishi MU-2B-60N72B","4/4(0)","1983","Mar","24"
"3631","30 Mar 1983","Newark, New JerseyCentral Airlines","Learjet 25N51CA","2/2(0)","1983","Mar","30"
"3632","03 Apr 1983","Guangzhou, ChinaTotal","Beech Super King Air 200F-BVRP","8/8(0)","1983","Apr","03"
"3633","07 Apr 1983","Selawik, AlaskaMunz Northern Airlines","Britten-Norman BN-2A-8 IslanderN37MN","2/3(0)","1983","Apr","07"
"3634","16 Apr 1983","Near Khartoum, SudanAir Liberia","Hawker Siddeley HS-748-329 Srs. 2AEL-AIH","8/9(9)","1983","Apr","16"
"3635","19 Apr 1983","Leninakan, RussiaAeroflot","Yakovlev YAK-40CCCP-87291","21/21(0)","1983","Apr","19"
"3636","19 Apr 1983","Near Toba, JapanJapan Air Self-Defence Force","Kawasaki C-1 / Kawasaki C-158-1009/68-1015","14/14(0)","1983","Apr","19"
"3637","26 Apr 1983","Iwakuni AB, JapanMilitary - Japan Maritime Self Defense Force","PS-1?","11/14(0)","1983","Apr","26"
"3638","29 Apr 1983","Guayaquil, EcuadorSAN Ecuador","Sud Aviation SE-210 Caravelle VIRHC-BAT","8/100(0)","1983","Apr","29"
"3639","30 Apr 1983","Jacksonville, FloridaMilitary - United States Navy","Convair CV-340141010","15/15(0)","1983","Apr","30"
"3640","05 May 1983","Near Ban Ta Khli, ThailandMilitary - Royal Thai Air Force","Fairchild C-123KL4K-12/18","30/30(0)","1983","May","05"
"3641","05 May 1983","En route Miami, FL - Nassau, BahamasEastern Air Lines","Lockheed L-1011N334EA","0/172(0)","1983","May","05"
"3642","02 Jun 1983","Cincinnati International Airport, Covington/Hebron, KentuckyAir Canada","McDonnell Douglas DC-9-32C-FTLU","23/46(0)","1983","Jun","02"
"3643","02 Jun 1983","Tanjung Karang, IndonesiaGaruda Indonesia Airlines","Fokker F-28 Fellowship 3000RCPK-GFV","3/61(0)","1983","Jun","02"
"3644","05 Jun 1983","Cape Town, South AfricaAir Taxi - Linair Express","Cessna 402BZS-KVG","7/9(0)","1983","Jun","05"
"3645","06 Jun 1983","Off Quemoy, TaiwanMilitary - Republic of China Air Force","Fairchild C-199G?","47/47(0)","1983","Jun","06"
"3646","08 Jun 1983","Near Cold Bay, AlaskaReeve Aleutian Airways","Lockheed L-188C ElectraN1968R","0/15(0)","1983","Jun","08"
"3647","16 Jun 1983","Kauai, HawaiiMilitary - U.S. Navy","Lockheed P-3B Orion152720","14/14(0)","1983","Jun","16"
"3648","21 Jun 1983","Niela, MaliAir Mali","de Havilland Canada DHC-6 Twin Otter 300TZ-ACH","7/7(0)","1983","Jun","21"
"3649","25 Jun 1983","Cortez, ColoradoAir Taxi - Four Corners Aviation Inc.","Cessna U206N5413X","2/5(0)","1983","Jun","25"
"3650","28 Jun 1983","Las Vegas, NevadaMilitary - U.S. Air Force","Lockheed C-130H Hercules74-2068","6/6(0)","1983","Jun","28"
"3651","01 Jul 1983","Labe, GuineaCAAK","Ilyushin IL-62MB-889","23/23(0)","1983","Jul","01"
"3652","11 Jul 1983","Near Cuenca, Azuay, EcuadorTAME","Boeing B-737-2V2HC-BIG","119/119(0)","1983","Jul","11"
"3653","16 Jul 1983","Off Scilly Islands, UKBritish Airways Helicopters","Sikorsky S-61N-IIG-BEON","20/26(0)","1983","Jul","16"
"3654","23 Jul 1983","Gimli, Manitoba, CanadaAir Canada","Boeing B-767-233ERC-GAUN","0/69(0)","1983","Jul","23"
"3655","26 Jul 1983","Near Ambone, IndonesiaBali International Air Service","Cessna 404 TitanPK-KCA","7/11(0)","1983","Jul","26"
"3656","05 Aug 1983","Off Bula, IndonesiaBali International Air Service","Britten-Norman BN-2A-21 IslanderPK-KNF","2/2(0)","1983","Aug","05"
"3657","11 Aug 1983","Evart, MichiganAir Taxi - Northern Air Services Inc.","Beechcraft G18SN400NA","2/2(0)","1983","Aug","11"
"3658","17 Aug 1983","Grand Canyon, ArizonaLas Vegas Airlines","Piper PA-31-350 ChieftainN88LV","10/10(0)","1983","Aug","17"
"3659","27 Aug 1983","Near Dundo, AngolaTransamerica Airlines","Lockheed L-100-30 HerculesN17ST","7/7(0)","1983","Aug","27"
"3660","28 Aug 1983","Adavale, Queensland, AustraliaMoore's Air Charter","Beech Super King Air 200VH-KTE","12/12(0)","1983","Aug","28"
"3661","30 Aug 1983","Near Alma-Ata, Kazakastan, USSRAeroflot","Tupolev TU-134ACCCP-65129","90/90(0)","1983","Aug","30"
"3662","01 Sep 1983","Near Sakhalin Island, RussiaKorean Airlines","Boeing B-747-230BHL-7442","269/269(0)","1983","Sep","01"
"3663","02 Sep 1983","Near Smithers, British Columbia, CanadaCentral Mountain Air Services","Britten-Norman BN-2A-21 IslanderC-GIPF","9/9(0)","1983","Sep","02"
"3664","14 Sep 1983","Guilin, ChinaCAAC","Hawker Siddeley Trident 2E /  II-28B-264 / ?","11/106(0)","1983","Sep","14"
"3665","23 Sep 1983","Near Mina Jebel Ali, UAEGulf Air","Boeing B-737-2P6A40-BK","112/112(0)","1983","Sep","23"
"3666","23 Sep 1983","Flagstaff, ArizonaAir Taxi - Fiesta Airline","Cessna TU206CN7353N","2/2(0)","1983","Sep","23"
"3667","28 Sep 1983","Off Lanyu Island, TaiwanTaiwan Airlines","Britten-Norman BN-2A-26 TrislanderB-11109","10/10(0)","1983","Sep","28"
"3668","05 Oct 1983","Springfield, MissouriAir Taxi - Ozark Skyways Inc.","Cessna 182RN5191E","4/4(0)","1983","Oct","05"
"3669","07 Oct 1983","Aracatuba, BrazilTAM Lineas Aéreas Regional","Embraer 110C BandeirantePP-SBH","7/15(0)","1983","Oct","07"
"3670","08 Oct 1983","Near Lonkin, MyanmarBurma Airways","de Havilland Canada DHC-6 Twin Otter 300XY-AEE","9/14(0)","1983","Oct","08"
"3671","11 Oct 1983","Pinckneyville, IllinoisAir Illinois","Hawker Siddeley HS-748-FAAN748LL","10/10(0)","1983","Oct","11"
"3672","28 Oct 1983","Middletown, PennsylvaniaPennsylvania Airlines","Shorts 330-200N26288","1/30(0)","1983","Oct","28"
"3673","08 Nov 1983","Lubango, Huila, AngolaTAAG Angola Airlines","Boeing B-737-200D2-TBN","130/130(0)","1983","Nov","08"
"3674","23 Nov 1983","Landsdowne House, CanadaAustin Airways","de Havilland Canada DHC-6 Twin Otter 300C-GTLA","4/7(0)","1983","Nov","23"
"3675","26 Nov 1983","Midland, TexasAir Taxi - Texas Western Aviation","Beechcraft B-100N1910L","8/8(0)","1983","Nov","26"
"3676","27 Nov 1983","Madrid-Barajas, SpainAVIANCA","Boeing B-747-283BHK-2910","181/192(0)","1983","Nov","27"
"3677","28 Nov 1983","Near Enugu, NigeriaNigeria Airways","Fokker F-28 Fellowship 20005N-ANF","53/72(0)","1983","Nov","28"
"3678","07 Dec 1983","Near Madrid, SpainIberia Airlines / Aviaco","Boeing B-727-200 / DC9-32EC-CFJ/EC-CGS","93/135(0)","1983","Dec","07"
"3679","09 Dec 1983","Put-In-Bay, OhioAir Taxi - Island Airlines","Cessna 207N208JP","4/4(0)","1983","Dec","09"
"3680","14 Dec 1983","Near Medellin, ColombiaTAMPA Colombia","Boeing 707-373CHK-2401","3/3(22)","1983","Dec","14"
"3681","17 Dec 1983","Paulatuk, Northwest Territory, CanadaInuvik Coastal Airways","de Havilland Canada DHC-6 Twin Otter 200C-FGJK","2/12(0)","1983","Dec","17"
"3682","24 Dec 1983","Leshukonskoye, RussiaAeroflot","Antonov AN-24CCCP-46617","44/49(0)","1983","Dec","24"
"3683","02 Jan 1984","Amman, JordanMilitary - Royal Jordanian Air Force","CASA 212-A3 Aviocar 100324","13/13(0)","1984","Jan","02"
"3684","03 Jan 1984","Novoagansk, RussiaAeroflot","Mi-6CCCP-21006","38/76(0)","1984","Jan","03"
"3685","09 Jan 1984","Saint Louis, MissouriSkycraft Air Transport","Douglas DC-3C-GSCA","1/2(0)","1984","Jan","09"
"3686","10 Jan 1984","Sofia, BulgariaBalkan Bulgarian Airlines","Tupolev TU-134ALZ-TUR","50/50(0)","1984","Jan","10"
"3687","13 Jan 1984","Cochabamba, BoliviaNorth East Bolivian Airways","Douglas EC-54UCP-1090","1/3(0)","1984","Jan","13"
"3688","24 Jan 1984","Near Manado, IndonesiaPelita Air Service","CASA 212 Aviocar 200PK-PCL","6/9(0)","1984","Jan","24"
"3689","28 Jan 1984","Izhevsk, RussiaAeroflot","Antonov An-24RVCCCP-47358","4/51(0)","1984","Jan","28"
"3690","30 Jan 1984","Terre Haute, IndianaBritt Airways","Swearingen SA.226TC Metro IIN63Z","3/3(0)","1984","Jan","30"
"3691","16 Feb 1984","Near Debre Zelt, EthiopiaMilitary - Ethiopian Air Force","Antonov AN-121506","26/38(0)","1984","Feb","16"
"3692","19 Feb 1984","Near San Gerardo, El SalvadorMilitary - Salvadoran Air Force","Bell UH-1H / Bell UH-1H?","28/28(0)","1984","Feb","19"
"3693","20 Feb 1984","Prosperine, AustraliaFlight Safety Australia","Cessna 500 Citation IVH-FSA","2/2(0)","1984","Feb","20"
"3694","24 Feb 1984","ColombiaTaxi Aéreo del Guaviare","Cessna 404 TitanHK-2685","7/7(0)","1984","Feb","24"
"3695","27 Feb 1984","Off Matsuyama, JapanMilitary - Japan Maritime Self Defense Force","PS-1?","12/12(0)","1984","Feb","27"
"3696","28 Feb 1984","JFK Airport, New York, New YorkScandinavian Airlines (SAS)","McDonnell Douglas DC-10-30LN-RKB","0/177(0)","1984","Feb","28"
"3697","28 Feb 1984","Near Borja, SpainMilitary - U.S. Air Force","Lockheed C-130E68-10944","18/18(0)","1984","Feb","28"
"3698","05 Mar 1984","Cumberland, MarylandAir Taxi","Piper PA-31N6629L","3/3(0)","1984","Mar","05"
"3699","13 Mar 1984","Barranquilla, ColombiaAerosucre Colombia","Curtiss C-46AHK-1322P","4/6(0)","1984","Mar","13"
"3700","16 Mar 1984","San Borja, BoliviaLloyd Aereo Boliviano","Fairchild F-27MCP-862","23/23(0)","1984","Mar","16"
"3701","24 Mar 1984","Near Rurrenabaque, BoliviaFrigorifico Reyes","Douglas C-54CP-1206","5/5(0)","1984","Mar","24"
"3702","24 Mar 1984","Near Hunghae, South KoreaMilitary - U.S. Marine Corps","Sikorsky CH-53D157132","29/29(0)","1984","Mar","24"
"3703","31 Mar 1984","Off  BiminiState Airlines","Cessna 402BN44NC","6/6(0)","1984","Mar","31"
"3704","04 Apr 1984","Florianopolis, BrazilLíder Táxi Aéreo","PT-LCNPT-LCN","4/4(0)","1984","Apr","04"
"3705","18 Apr 1984","Imperatriz, BrazilVOTEC / VOTEC","Embraer 110EJ Band./Embraer 110P Band.PT-GJZ/PT-GKL","19/35(0)","1984","Apr","18"
"3706","08 May 1984","Elbet Beni Salama, EgyptMilitary - Egyptian Air Force","McDonnel F-4E Phantom II?","2/2(19)","1984","May","08"
"3707","15 May 1984","Ushuaia, ArgentinaTierra del Fuego Province","Gates Learjet 35ALV-TDF","12/12(0)","1984","May","15"
"3708","30 May 1984","Chalkhill, PennsylvaniaZantop International Airlines","Lockheed L-188AF ElectraN5523","4/4(0)","1984","May","30"
"3709","04 Jun 1984","Windsor Locks, ConnecticutAir Continental","Learjet 23AN101PP","3/3(0)","1984","Jun","04"
"3710","19 Jun 1984","Island Beach, New JerseyAir Taxi - Raco Helicopters Corp.","Aerospeciale AS-350DN5784M","3/3(0)","1984","Jun","19"
"3711","28 Jun 1984","Near Sao Pedro d' Aldeia, BrazilTAM Lineas Aéreas Regional","Embraer 110C BandeirantePP-SBC","18/18(0)","1984","Jun","28"
"3712","01 Jul 1984","Port Hardy, British Columbia, CanadaCoval Air","Beechcraft 18?","9/9(0)","1984","Jul","01"
"3713","11 Jul 1984","Off Buenavista, PhilippinesMilitary - Philippine Air Force","Bell UH-1H?","30/30(0)","1984","Jul","11"
"3714","12 Jul 1984","Sigonella AFB, ItalyMilitary - U.S. Air Force","Lockheed C-141B64-0624","9/9(0)","1984","Jul","12"
"3715","21 Jul 1984","Ouzinkie, AlaskaAir Taxi - Aero-Venture","Grumman G-21AN2021A","4/4(0)","1984","Jul","21"
"3716","21 Jul 1984","Tau Island, American SamoaSouth Pacific Island Airways","de Havilland Canada DHC-6 Twin Otter 300N43SP","1/14(0)","1984","Jul","21"
"3717","25 Jul 1984","Anchorage, AlaskaAir Taxi","Cessna 401N7984Q","5/5(0)","1984","Jul","25"
"3718","02 Aug 1984","Vieques, Puerto RicoVieques Air Link","Britten-Norman BN-2A IslanderN589SA","9/9(0)","1984","Aug","02"
"3719","05 Aug 1984","Nawabshah, PakistanAeroflot","Antonov AN-12BPCCCP-10232","24/24(0)","1984","Aug","05"
"3720","05 Aug 1984","Dacca, BangladeshBangladesh Biman","Fokker F-27 Friendship 600S2-ABJ","49/49(0)","1984","Aug","05"
"3721","08 Aug 1984","Machakos, KenyaPioneer Airlines","Cessna 402A5Y-AMS","9/9(0)","1984","Aug","08"
"3722","11 Aug 1984","Near Memphis, TennesseeAviation Enterprises","Douglas DC-3N70003","3/3(0)","1984","Aug","11"
"3723","15 Aug 1984","Near Wamena, IndonesiaAirfast Indonesia","Douglas C-47APK-OBC","2/3(0)","1984","Aug","15"
"3724","24 Aug 1984","San Luis Obispo, CaliforniaWings West Airlines / Private","Beechcraft C99 / Rockwell 112TCN6399U/N112SM","17/17(0)","1984","Aug","24"
"3725","30 Aug 1984","Douala, CameroonCameroon Airlines","Boeing B-737-2H7CTJ-CBD","2/116(0)","1984","Aug","30"
"3726","06 Sep 1984","Mt. Musaka, Papua, New GuineaTalair","Britten-Norman BN-2A-20 IslanderP2-ISG","9/11(0)","1984","Sep","06"
"3727","07 Sep 1984","Near Naples, FloridaProvincetown - Boston Airlines","Cessna 402CN89PB","1/6(0)","1984","Sep","07"
"3728","11 Sep 1984","Near the Kwango River, ZaireMMM Aero Services","Handley Page Dart Herald 2029Q-CAH","30/30(0)","1984","Sep","11"
"3729","16 Sep 1984","Opole, PolandAPRL","Antonov An-2TSP-AMK","11/26(0)","1984","Sep","16"
"3730","18 Sep 1984","Quito, EcuadorAECA Cargo","McDonnell Douglas DC-8F-55HC-BKN","4/4(49)","1984","Sep","18"
"3731","21 Sep 1984","Near Sarakchar, AfghanistanMilitary - Russian Air Force","Antonov AN-12?","50/50(0)","1984","Sep","21"
"3732","26 Sep 1984","near Orillia, Ontario, CanadaAir Niagara","Cessna 500 Citation IC-GXFZ","2/2(0)","1984","Sep","26"
"3733","02 Oct 1984","Ausin, NevadaAir Taxi - Desert Flying Service","Cessna R182N1842R","3/3(0)","1984","Oct","02"
"3734","09 Oct 1984","Fort Franklin, CanadaNahanni Air Services","de Havilland Canada DHC-6 Twin Otter 100C-FPPL","7/7(0)","1984","Oct","09"
"3735","11 Oct 1984","Near Omsk, RussiaAeroflot","Tupolev TU-154BCCCP-85243","174/179(4)","1984","Oct","11"
"3736","11 Oct 1984","Goose Bay, Newfoundland, CanadaLabradore Airways","de Havilland Canada DHC-6 Twin Otter 100C-FAUS","4/4(0)","1984","Oct","11"
"3737","27 Oct 1984","Near Kabul, AfghanistanMililtary - Soviet Air Force","Ilyushin IL-76MCCCP-86739","20/20(0)","1984","Oct","27"
"3738","31 Oct 1984","Off Davao, PhilippinesVillage Airways","Douglas C-47BRP-C138","4/4(0)","1984","Oct","31"
"3739","19 Nov 1984","Inverness, EnglandEuroair","Embraer 110P1 BandeiranteG-HGGS","1/1(0)","1984","Nov","19"
"3740","20 Nov 1984","Loja, PeruTAME","de Havilland Canada DHC-6 Twin Otter 300FAE-446","14/14(0)","1984","Nov","20"
"3741","04 Dec 1984","Near Kostroma, USSRAeroflot","LET 410 MCCCP-67225","17/17(0)","1984","Dec","04"
"3742","06 Dec 1984","Jacksonville, FloridaProvincetown - Boston Airlines","Embraer 110P1 BandeiranteN96PB","13/13(0)","1984","Dec","06"
"3743","11 Dec 1984","Pontiac, MichiganAir Taxi - Richards Aviation Inc.","Piper PA-31N9011Y","2/2(0)","1984","Dec","11"
"3744","17 Dec 1984","Bainbridge, New YorkAir Taxi - Delaware Aviation LLC","PA-23-250N6099Y","4/4(0)","1984","Dec","17"
"3745","19 Dec 1984","Near Jaen, PeruFuerza Aérea del Peru","de Havilland Canada DHC-6 Twin Otter 300FAP-307","21/21(0)","1984","Dec","19"
"3746","22 Dec 1984","Near Bhojpur, NepalRoyal Nepal Airlines","de Havilland Canada DHC-6 Twin Otter 3009N-ABH","15/23(0)","1984","Dec","22"
"3747","23 Dec 1984","Near Kranoyarsk, RussiaAeroflot","Tupolev TU-154B-2CCCP-85338","110/111(0)","1984","Dec","23"
"3748","01 Jan 1985","Near La Paz, BoliviaEastern Air Lines","Boeing B-727-225 AdvN819EA","29/29(0)","1985","Jan","01"
"3749","09 Jan 1985","Kansas City, KansasTPI International Airways","Lockheed L-188AF ElectraN357Q","3/3(0)","1985","Jan","09"
"3750","18 Jan 1985","Jinan, ChinaCAAC","Antonov AN-24BB-434","38/41(0)","1985","Jan","18"
"3751","19 Jan 1985","Havana, CubaCubana de Aviacion","Ilyushin IL-18DCU-T899","38/38(0)","1985","Jan","19"
