"","lon","lat","lon","lat"
"3698",-84.4277001,33.6407282,-87.7521884,41.7867759
"3699",-73.308611,-3.784722,-76.4651654,-2.7968123
"3700",28.8104425,40.9829888,77.0252894,43.3499265
"3701",9.4103315,0.4593053,11.9490718,-0.093632
"3702",-74.1444969,4.7014128,-78.3613938,-0.1243405
"3703",NA,NA,77.0252894,43.3499265
"3704",0.2388661,51.8860181,-1.6615306,53.8679434
"3705",33.5035533,35.1588368,32.9916726,40.1244399
"3706",-80.3844718,-3.5510468,-80.6178753,-5.2064792
"3707",121.016508,14.5122739,123.0149078,10.776625
"3708",65.8507244,31.5022998,69.2126775,34.5649342
"3709",120.9524533,24.8208043,120.3448068,22.574629
"3710",NA,NA,26.519972,-18.363028
"3711",-86.8514286,15.7451593,-86.5268895,16.3180468
"3712",-80.9473146,35.2144026,-86.754126,33.5624269
"3713",35.2881528,36.9858545,32.9916726,40.1244399
"3714",13.388594,52.4827106,8.5621518,50.0379326
"3715",36.8149044,-1.3203869,45.303508,2.0180401
"3716",115.166787,-8.7467172,121.234217,25.0796514
"3717",-7.372312,57.4749986,-6.3248302,58.2167118
"3718",-94.7107786,39.2991181,-87.9073214,41.9741625
"3719",-75.8738254,23.5636217,-72.1943468,19.7332231
"3720",125.0261242,11.2267334,124.6114007,8.4078222
"3721",-83.7724999,11.991944,-83.0595427,12.1721428
"3722",94.2988314,18.4578955,93.5359347,19.4290539
"3723",8.6932227,57.0721101,12.6507628,55.6180236
"3724",-74.1744624,40.6895314,-72.6860314,41.9388735
"3725",-73.8054981,42.7487124,-74.2034253,44.3804755
"3726",10.3978845,43.6890842,8.291732,40.6335788
"3727",-114.0076156,51.1215031,-110.06789,53.310467
"3728",28.8104425,40.9829888,36.5573778,41.2591849
"3729",113.9865369,4.323414,115.0078316,4.8100976
"3730",45.0592074,37.6624003,51.311241,35.6899882
"3731",-95.2773601,29.6453103,-97.8695753,22.2892363
"3732",-68.823274,44.8069263,-70.563822,19.7553589
"3733",-85.7990639,30.3552535,-79.3880233,9.0678518
"3734",-64.91931,-14.822613,NA,NA
"3735",140.3928501,35.7719867,-157.9250736,21.3245132
"3736",-15.3877066,27.9331848,4.7682744,52.3105386
"3737",121.334297,31.192209,118.134368,24.5390705
"3738",90.4029252,23.8434344,91.8707201,24.9583415
"3739",6.1091564,46.2370097,8.5554755,47.4582165
"3740",106.6537058,-6.1275282,103.9915308,1.3644202
"3741",30.6774409,46.4298271,22.9716758,40.5204227
"3742",-79.6248197,43.6777176,-66.5316581,45.8709186
"3743",68.8154959,38.5486429,55.5122577,25.3284352
"3744",NA,NA,-63.1407565,-17.6431198
"3745",150.7315294,59.9146915,37.412503,55.9736482
"3746",-97.2365461,49.9098283,-95.4661488,52.0444539
"3747",-1.3577022,50.9514562,-2.5994887,49.434081
"3748",-87.906953,51.561711,-87.373893,52.962098
"3749",NA,NA,168.3785343,-17.0667961
"3750",-86.8514286,15.7451593,-86.5268895,16.3180468
"3751",-86.8514286,15.7451593,NA,NA
"3752",143.6690716,-3.5832549,145.787778,-5.208611
"3753",-69.3038327,-51.6114033,-67.7534435,-53.7814806
"3754",-156.766362,71.284909,-159.9970638,70.6377212
"3755",85.3592231,27.6980899,83.9784074,28.1993899
"3756",-118.40853,33.9415889,-0.4542955,51.4700223
"3757",-97.2365461,49.9098283,-94.6524738,53.8566437
"3758",106.6537058,-6.1275282,NA,NA
"3759",NA,NA,-99.0719083,19.4360762
"3760",NA,NA,110.4317613,-7.7876838
"3761",-15.3877066,27.9331848,-16.6522851,13.3439094
"3762",-55.9694661,-27.3917448,-58.4170088,-34.5580305
"3763",-107.8992125,38.5004439,-111.451092,36.9244374
"3764",51.311241,35.6899882,56.3687672,27.2094978
"3765",NA,NA,135.1689898,48.5242969
"3766",106.6537058,-6.1275282,98.8773017,3.6338254
"3767",-74.1444969,4.7014128,-75.7363162,4.8152099
"3768",28.8079683,-2.3076872,29.1448793,-3.3728836
"3769",-161.1491709,65.981404,-161.0327779,66.8383333
"3770",44.4195157,17.6168059,47.1120713,17.4701806
"3771",116.6031121,40.0798573,-123.1815123,49.1966913
"3772",114.9316671,4.9439279,113.9865369,4.323414
"3773",106.6588245,10.8184631,104.8444762,11.5527433
"3774",-118.40853,33.9415889,-122.3088165,47.4502499
"3775",-79.8841984,-2.1480534,-89.6162348,-0.9086996
"3776",136.8224591,-12.2697929,73.155678,-0.693184
"3777",23.9484156,37.9356467,22.9716758,40.5204227
"3778",121.552699,25.067566,120.0010243,26.2243619
"3779",13.6015463,-1.6196441,30.1350038,-1.9630791
"3780",126.7944739,37.5586545,144.8008119,13.4852976
"3781",9.7170073,4.0134386,18.520279,4.396111
"3782",7.2148214,43.6597689,11.2012247,43.8086534
"3783",3.3211348,6.5818185,8.3417006,4.9757165
"3784",-156.649167,58.676667,-157.0220392,58.7349931
"3785",144.9704767,-6.0238864,145.3930888,-6.0749985
"3786",107.5801958,-6.9038355,106.6537058,-6.1275282
"3787",-75.835556,19.97,-82.4075389,22.9986145
"3788",-45.8615762,-23.2253043,-46.6565842,-23.6273246
"3789",-43.1648755,-22.9111438,-45.8615762,-23.2253043
"3790",106.6537058,-6.1275282,-157.9250736,21.3245132
"3791",106.761912,47.8522001,106.2683388,45.7371526
"3792",14.4832795,35.8541135,28.8104425,40.9829888
"3793",NA,NA,128.0888761,-3.7057907
"3794",26.0844123,44.5707306,17.9237807,59.6497622
"3795",30.2205868,1.5676957,25.3326504,0.486974
"3796",116.6031121,40.0798573,113.3079699,23.3959079
"3797",NA,NA,86.5844237,27.5163566
"3798",20.666668,-8.383333,13.234862,-8.847951
"3799",8.7255307,45.6300625,-74.1744624,40.6895314
"3800",-117.1933038,32.7338006,-118.40853,33.9415889
"3801",-3.5675982,40.4983322,-8.6785514,41.2421186
"3802",-71.0095602,42.3656132,-80.2870509,25.7958723
"3803",NA,NA,NA,NA
"3804",106.6416667,29.7191667,113.814606,22.636828
"3805",-73.7781391,40.6413111,8.5554755,47.4582165
"3806",23.9484156,37.9356467,25.1173894,37.0207326
"3807",106.6537058,-6.1275282,107.7531586,-2.7539773
"3808",-0.1681235,5.6060955,-3.9296293,5.2544696
"3809",114.7536,-3.4379721,112.7872891,-7.3788851
"3810",-156.766362,71.284909,-159.9970638,70.6377212
"3811",20.7941977,-6.4401363,23.5714021,-6.1249276
"3812",115.166787,-8.7467172,121.234217,25.0796514
"3813",42.1050355,45.1126775,39.782373,40.9943394
"3814",-83.3553842,42.2161722,-119.7680951,39.4995907
"3815",120.3448068,22.574629,121.552699,25.067566
"3816",54.6500736,24.441938,50.6259871,26.2697119
"3817",-83.5163081,10.5719485,-84.2040202,9.9979811
"3818",-86.8514286,15.7451593,-83.780617,15.25743
"3819",-54.6741233,-20.4686937,-60.1004876,-12.6897785
"3820",117.5680814,3.3266343,NA,NA
"3821",NA,NA,80.2333649,50.3533321
"3822",-49.1367615,-5.3715158,-77.1945247,41.2033216
"3823",106.6416667,29.7191667,113.3785933,22.0080725
"3824",13.0029274,47.7926466,4.7682744,52.3105386
"3825",-66.0007218,18.4388829,-61.790564,17.1417911
"3826",NA,NA,-102.039299,19.3972311
"3827",-13.656668,13.7366796,-17.4914579,14.7442078
"3828",8.8666032,9.6395675,12.4574528,9.2063343
"3829",87.3427066,69.3250638,92.0479078,53.3887696
"3830",-66.265556,50.2233329,-73.7454814,45.4656851
"3831",128.8946675,71.6999368,147.916168,70.622169
"3832",174.7850358,-37.0082476,173.2247964,-41.2996976
"3833",135.4323382,34.665442,130.4467091,33.5903145
"3834",-0.560056,38.285483,10.775073,33.8705912
"3835",-84.6630165,39.0532746,-83.3553842,42.2161722
"3836",13.2884374,52.5588327,16.5665751,48.1158333
"3837",-170.711389,-14.331389,-171.7419307,-13.8481817
"3838",-118.1523845,33.8176974,-112.1444184,35.9526026
"3839",138.7442455,-6.1699957,NA,NA
"3840",-99.0719083,19.4360762,-92.8165674,17.9954582
"3841",8.5554755,47.4582165,NA,NA
"3842",4.4398832,51.9555086,-0.4542955,51.4700223
"3843",114.7536,-3.4379721,112.9767114,-2.5026892
"3844",-111.2300247,56.6492028,-111.116936,58.767659
"3845",-75.5877975,6.2192058,-77.3946853,6.2026062
"3846",115.9672492,-31.9385476,-120.7401385,47.7510741
"3847",NA,NA,-58.1053181,6.8057827
"3848",38.7962742,8.983364,36.9260693,-1.3227102
"3849",102.2965426,60.3394104,NA,NA
"3850",-91.1200059,40.7815013,-91.191008,39.9357904
"3851",NA,NA,123.2688754,13.5848052
"3852",113.3079699,23.3959079,118.134368,24.5390705
"3853",48.271694,64.153053,48.8833546,63.4529778
"3854",77.0999578,28.5561624,50.0393017,26.2361248
"3855",6.9502154,5.0074989,3.3211348,6.5818185
"3856",18.6020851,-33.971463,-58.5348284,-34.8150044
"3857",135.5539801,62.6564079,-86.2955952,39.7168593
"3858",-94.4816864,54.5534811,-94.0564339,54.838142
"3859",-90.5276868,14.5840977,-89.8772182,16.9146601
"3860",-46.6565842,-23.6273246,-43.1648755,-22.9111438
"3861",65.3487664,57.1814766,69.0957136,61.0262243
"3862",-77.703638,53.6251722,-77.2871817,60.0506811
"3863",-84.4277001,33.6407282,-73.8739659,40.7769271
"3864",14.4832795,35.8541135,3.3211348,6.5818185
"3865",NA,NA,-56.1172687,-15.6530786
"3866",-77.112036,-12.0240527,-70.7944223,-33.3897789
"3867",NA,NA,137.5275422,-4.0460389
"3868",3.701231,48.082755,-3.5675982,40.4983322
"3869",4.8262971,53.1169193,4.7682744,52.3105386
"3870",178.5595941,-18.0442547,179.3132061,-18.0112365
"3871",-114.911267,27.7050074,-116.6002421,31.7959713
"3872",35.4912043,33.8193756,27.8271139,43.236797
"3873",37.2712341,55.599648,15.4655628,78.2460841
"3874",NA,NA,116.8977258,-1.2658151
"3875",32.5522355,15.5927666,35.9957783,31.7231934
"3876",-115.1537389,36.0839998,-73.7781391,40.6413111
"3877",31.3998558,30.1127092,28.8104425,40.9829888
"3878",-132.0383,52.75922,-131.9833329,53.2
"3879",-15.3877066,27.9331848,-15.9580818,18.2987183
"3880",-69.2712319,-38.9397593,-68.9270849,-37.3939948
"3881",NA,NA,NA,NA
"3882",-1.4479374,35.0123044,3.2067834,36.6975267
"3883",-3.5675982,40.4983322,-82.4075389,22.9986145
"3884",-13.2005981,8.6154128,-10.8073698,6.3156068
"3885",-0.606133,35.6202476,3.2067834,36.6975267
"3886",96.1352618,16.9027736,98.6190805,12.4476201
"3887",-86.873564,21.0403409,-87.0787187,20.6219732
"3888",-73.7781391,40.6413111,2.5479245,49.0096906
"3889",77.066153,31.0842206,77.1518972,31.8769087
"3890",128.0888761,-3.7057907,124.9255138,1.5490188
"3891",142.8411451,-6.4617095,143.6474817,-6.1493907
"3892",-87.1867049,30.4738158,-84.4277001,33.6407282
"3893",-73.1812714,7.1280895,-73.1812714,7.1280895
"3894",124.76052,55.281946,125.4068586,58.6045602
"3895",121.5383333,38.9655556,122.670008,39.267893
"3896",-93.8102591,51.0750192,-93.253586,51.1367976
"3897",130.4467091,33.5903145,115.166787,-8.7467172
"3898",77.0999578,28.5561624,80.4064545,26.3954472
"3899",128.7126688,-15.7839297,122.2337715,-17.9525543
"3900",-81.308083,28.4311577,-86.873564,21.0403409
"3901",13.0029274,47.7926466,15.63026,48.44612
"3902",145.9943465,-7.1112357,145.8885379,-6.9743628
"3903",-80.2870509,25.7958723,-84.4277001,33.6407282
"3904",-104.5338993,24.1260028,-105.99496,24.7026618
"3905",-170.229891,57.1577448,-169.6634974,56.5772715
"3906",31.3713164,21.7991419,32.5522355,15.5927666
"3907",-78.3613938,-0.1243405,-79.8841984,-2.1480534
"3908",85.3592231,27.6980899,84.2279938,27.5766155
"3909",123.667895,-10.1688969,122.2375567,-8.6369357
"3910",153.4154233,-27.0873207,153.509074,-28.1656448
"3911",-64.4022877,18.4939059,-64.7974702,17.6995292
"3912",121.552699,25.067566,120.0010243,26.2243619
"3913",90.4029252,23.8434344,90.2998388,22.798734
"3914",121.016508,14.5122739,123.0149078,10.776625
"3915",-73.6121682,4.168983,-73.7875299,2.1779117
"3916",32.7014938,25.6738827,31.3998558,30.1127092
"3917",NA,NA,114.5294703,0.8080232
"3918",NA,NA,NA,NA
"3919",32.5522355,15.5927666,37.2383915,19.4344033
"3920",NA,NA,121.357747,-2.5309903
"3921",120.033179,29.340515,110.462132,19.9385399
"3922",33.5035533,35.1588368,28.8104425,40.9829888
"3923",-47.9172348,-15.8697369,-46.473043,-23.4305731
"3924",-77.112036,-12.0240527,-71.5678811,-16.3446809
"3925",-77.0402315,38.851242,-95.3367827,29.9902199
"3926",-72.2946381,18.5759244,-72.1943468,19.7332231
"3927",-70.563822,19.7553589,-54.5756957,48.946558
"3928",174.8075984,-41.3275941,173.9588808,-41.3432984
"3929",-70.2264258,-37.4417842,-68.9270849,-37.3939948
"3930",-61.4376731,12.5982625,-59.4877921,13.0765848
"3931",-84.4277001,33.6407282,-86.6773713,36.126317
"3932",121.552699,25.067566,120.216054,22.948017
"3933",NA,NA,-77.8524505,-6.2068541
"3934",-108.5379142,45.8035081,-105.8834368,46.4289004
"3935",5.214414,43.4384235,6.1091564,46.2370097
"3936",26.0844123,44.5707306,28.8104425,40.9829888
"3937",39.143631,21.687963,38.7962742,8.983364
"3938",145.787778,-5.208611,75.6499025,25.4305144
"3939",-80.2870509,25.7958723,-76.3840645,3.5439613
"3940",-73.7781391,40.6413111,-80.2870509,25.7958723
"3941",15.4464454,-4.3893521,NA,NA
"3942",10.8901406,45.4000011,21.320193,45.8102336
"3943",-61.527249,16.2676129,-72.2946381,18.5759244
"3944",142.7238546,46.8869499,135.1689898,48.5242969
"3945",NA,NA,NA,NA
"3946",45.4579369,39.1896147,50.0523162,40.4650578
"3947",2.3827198,6.354854,9.7170073,4.0134386
"3948",75.8056178,26.8289443,77.0999578,28.5561624
"3949",NA,NA,NA,NA
"3950",8.8666032,9.6395675,7.3230951,10.6940852
"3951",-87.9073214,41.9741625,-72.6860314,41.9388735
"3952",100.6041987,13.9132602,23.9484156,37.9356467
"3953",-65.3732912,-33.7200373,-64.2123198,-31.3154367
"3954",-100.9321948,25.5489458,-100.5445522,28.6292249
"3955",39.7261596,11.1095971,38.7962742,8.983364
"3956",13.234862,-8.847951,27.926416,-25.937751
"3957",-123.1815123,49.1966913,121.234217,25.0796514
"3958",73.5200444,1.8619745,73.5285805,4.1887827
"3959",98.8773017,3.6338254,96.2907139,4.2385215
"3960",-127.6476205,53.7266683,-125.2719685,49.9513777
"3961",106.761912,47.8522001,100.0959984,49.6642244
"3962",NA,NA,NA,NA
"3963",51.311241,35.6899882,53.9716515,26.5319911
"3964",9.9974128,53.633622,-84.4277001,33.6407282
"3965",116.051017,5.923076,118.1142575,4.3139325
"3966",69.2126775,34.5649342,70.497223,34.400833
"3967",-73.6121682,4.168983,-73.7875299,2.1779117
"3968",-80.2870509,25.7958723,-72.2946381,18.5759244
"3969",151.1752764,-33.9399228,NA,NA
"3970",2.7361649,39.5517407,2.3652472,48.7262433
"3971",142.2945494,-10.591054,144.053601,-9.9139324
"3972",NA,NA,NA,NA
"3973",-118.40853,33.9415889,-157.9250736,21.3245132
"3974",-84.4277001,33.6407282,-89.0727778,30.4131137
"3975",-72.2946381,18.5759244,-74.1704198,18.6631209
"3976",-75.2424229,39.8743959,-73.7781391,40.6413111
"3977",35.0403303,32.811534,NA,NA
"3978",18.6020851,-33.971463,28.2411459,-26.1366728
"3979",-75.2928233,2.9470502,-76.3840645,3.5439613
"3980",NA,NA,NA,NA
"3981",-90.5276868,14.5840977,-89.0570357,13.4451379
"3982",132.7320974,-5.6636372,133.6978744,-3.640379
"3983",-81.308083,28.4311577,-87.896646,42.9475534
"3984",NA,NA,119.5494844,-5.077747
"3985",-122.2939829,40.5090151,-122.5950942,45.5897694
"3986",121.334297,31.192209,113.3079699,23.3959079
"3987",-86.1713168,12.1446517,-81.2076732,37.2935004
"3988",NA,NA,NA,NA
"3989",-0.1681235,5.6060955,-10.8073698,6.3156068
"3990",144.823628,-6.497264,NA,NA
"3991",44.033333,-18.05,47.4752711,-18.7993016
"3992",133.5180436,-2.1049602,NA,NA
"3993",-118.40853,33.9415889,-116.5070468,33.8303194
"3994",150.333904,-10.310449,NA,NA
"3995",NA,NA,28.8104425,40.9829888
"3996",9.4103315,0.4593053,10.789353,0.994383
"3997",-139.6686314,59.5099391,37.9024513,55.4103069
"3998",7.3230951,10.6940852,3.3211348,6.5818185
"3999",-109.8340895,27.3939809,-99.5698355,19.3389479
"4000",139.7798386,35.5493932,140.8158222,41.7757043
"4001",121.4668634,22.6723616,NA,NA
"4002",15.6894857,-17.0480049,13.4902078,-12.4938383
"4003",NA,NA,53.3863332,54.4394125
"4004",NA,NA,-74.1704198,18.6631209
"4005",121.4668634,22.6723616,121.1071229,22.7562991
"4006",-96.1863998,19.1448114,-110.9741449,31.2261422
"4007",174.7850358,-37.0082476,175.6213991,-40.3230936
"4008",-84.4277001,33.6407282,-80.2870509,25.7958723
"4009",-93.2222846,44.8847554,-117.8674759,33.6761901
"4010",146.726111,-6.5697219,145.787778,-5.208611
"4011",-80.0928165,26.6857475,-84.4277001,33.6407282
"4012",-1.6615306,53.8679434,-2.2001619,57.2036979
"4013",NA,NA,125.5282824,3.6828309
"4014",-93.7941053,51.0669864,-91.9027131,50.1151029
"4015",-15.3877066,27.9331848,-2.2727303,53.3588026
"4016",6.9502154,5.0074989,3.3211348,6.5818185
"4017",151.1752764,-33.9399228,121.016508,14.5122739
"4018",-71.9436143,-13.5376364,-77.112036,-12.0240527
"4019",-94.7107786,39.2991181,-104.6737376,39.8560963
"4020",NA,NA,71.2933781,42.8663575
"4021",NA,NA,146.726111,-6.5697219
"4022",159.8921822,59.0831607,169.14,60.555
"4023",26.0844123,44.5707306,4.4855744,50.900999
"4024",107.5801958,-6.9038355,NA,NA
"4025",-80.1506022,26.0742344,-72.1943468,19.7332231
"4026",38.7962742,8.983364,37.323521,11.6029807
"4027",-66.0007218,18.4388829,-84.4277001,33.6407282
"4028",-64.9722726,18.3360608,-66.0007218,18.4388829
"4029",-93.6587958,41.5341333,-93.2222846,44.8847554
"4030",-91.9027131,50.1151029,-89.8913383,53.8150954
"4031",53.1270505,67.6422356,40.7145478,64.5961154
"4032",101.7071602,2.7455962,104.1594702,2.8184261
"4033",-46.473043,-23.4305731,-58.5348284,-34.8150044
"4034",170.399612,69.692947,-179.4311219,68.884224
"4035",17.9898514,-8.7837235,13.234862,-8.847951
"4036",-13.367393,12.5733522,NA,NA
"4037",NA,NA,-95.3783911,52.161799
"4038",44.3455342,48.7857531,39.8031772,47.2549489
"4039",67.1681027,24.9007815,NA,NA
"4040",92.4813965,56.1767877,91.3997373,53.7511881
"4041",2.437202,48.9614725,24.0902097,45.7874451
"4042",NA,NA,15.325833,-4.327222
"4043",85.3592231,27.6980899,86.550556,27.302469
"4044",106.6537058,-6.1275282,110.4317613,-7.7876838
"4045",61.503711,55.3044113,68.2635228,58.200024
"4046",-74.1444969,4.7014128,-75.516454,10.446315
"4047",118.692189,-8.5418159,120.4807754,-8.5982704
"4048",10.9225991,63.4582698,6.1152781,62.5586559
"4049",32.5522355,15.5927666,31.8362362,18.4386565
"4050",32.9916726,40.1244399,43.3307521,38.4666879
"4051",3.2067834,36.6975267,2.3652472,48.7262433
"4052",118.134368,24.5390705,118.871447,31.73359
"4053",-65.3463319,-10.8217725,-64.6621646,-13.052912
"4054",141.2269306,-5.2796788,141.755798,-5.320608
"4055",-108.2273,36.7386433,-107.7532559,37.1506067
"4056",-66.899163,-4.8755008,-60.0463249,-3.0358474
"4057",37.412503,55.9736482,58.7615435,53.3908367
"4058",-79.9351805,36.1043671,-78.7879963,35.880079
"4059",123.9802214,10.3106556,140.3928501,35.7719867
"4060",11.4963935,2.0779721,11.5783587,1.5379787
"4061",43.1559446,9.9421708,43.1541276,11.5494711
"4062",106.6537058,-6.1275282,110.373329,-6.9714565
"4063",50.850824,61.6626226,30.2678391,59.8029126
"4064",141.755798,-5.320608,NA,NA
"4065",-90.3716809,38.7522782,-104.6737376,39.8560963
"4066",143.0417473,-12.6369665,140.9272967,-19.4790222
"4067",3.2067834,36.6975267,5.39,31.93
"4068",NA,NA,-43.1648755,-22.9111438
"4069",-79.1074498,-8.0847503,-76.7711626,-6.9353405
"4070",10.7528334,35.7605861,27.6754355,64.2811629
"4071",18.5389636,69.0596005,14.362237,67.2683099
"4072",-86.2955952,39.7168593,-87.9073214,41.9741625
"4073",134.6865828,67.6498746,133.3993398,67.5505925
"4074",37.2712341,55.599648,43.0877252,44.2177688
"4075",47.6555435,42.8210634,39.8031772,47.2549489
"4076",64.0045452,67.4903651,NA,NA
"4077",-56.0068464,-4.245743,-48.4775227,-1.3820615
"4078",151.1752764,-33.9399228,135.2303939,34.4320024
"4079",51.8763907,32.7462513,51.311241,35.6899882
"4080",-64.2123198,-31.3154367,-58.5348284,-34.8150044
"4081",175.336169,-37.8658574,174.7850358,-37.0082476
"4082",-58.1693603,-20.2262989,-57.5141814,-25.2415129
"4083",92.4813965,56.1767877,100.4314327,64.329499
"4084",10.2190745,36.8458578,5.450833,22.811111
"4085",-127.7466921,51.6195319,-128.1301117,51.6536019
"4086",45.0370896,12.8253779,44.2166214,15.479529
"4087",3.3211348,6.5818185,7.2690523,9.0040254
"4088",-118.3574036,34.1983122,-111.9790706,40.7899404
"4089",-87.9073214,41.9741625,-80.2413113,40.4957722
"4090",39.782373,40.9943394,28.8104425,40.9829888
"4091",-9.4128893,30.3270276,-7.5811276,33.3734949
"4092",12.2462384,41.7998868,-87.9073214,41.9741625
"4093",-13.2005981,8.6154128,-10.8073698,6.3156068
"4094",126.7944739,37.5586545,126.4913534,33.5104135
"4095",-90.5276868,14.5840977,-86.1713168,12.1446517
"4096",-77.4565388,38.9531162,NA,NA
"4097",NA,NA,NA,NA
"4098",NA,NA,102.74595,24.994713
"4099",-79.8642813,9.3599041,-85.7990639,30.3552535
"4100",-59.4877921,13.0765848,-61.0001233,14.5957466
"4101",32.5084912,46.6722,38.0607605,55.6228593
"4102",NA,NA,NA,NA
"4103",-74.5725117,39.4557779,-74.1744624,40.6895314
"4104",106.6537058,-6.1275282,98.8773017,3.6338254
"4105",73.1038507,33.6087819,70.8878023,31.9110703
"4106",-81.1220015,33.941917,-80.9473146,35.2144026
"4107",-15.9580818,18.2987183,-11.4250731,18.5695176
"4108",1.1873335,49.3889658,5.0887768,45.7234181
"4109",11.1359858,48.4577035,11.1359858,48.4577035
"4110",-6.6583569,4.7464494,-3.9296293,5.2544696
"4111",-81.6879368,30.4940713,-81.308083,28.4311577
"4112",-133.941434,58.4915295,-134.4077777,58.2988888
"4113",37.4521319,12.6030181,38.7962742,8.983364
"4114",-90.0264057,30.0385136,-77.4565388,38.9531162
"4115",116.8977258,-1.2658151,119.9064474,-0.9186115
"4116",-102.223359,17.9960863,-102.039299,19.3972311
"4117",119.6701958,25.9306382,113.3079699,23.3959079
"4118",108.7573294,34.437111,113.3079699,23.3959079
"4119",-73.1812714,7.1280895,-72.5081768,7.9271798
"4120",-73.6121682,4.168983,-70.40911,5.48885
"4121",104.1182972,1.1219253,NA,NA
"4122",-72.6412831,2.5684935,-73.6121682,4.168983
"4123",NA,NA,159.8921822,59.0831607
"4124",-82.4075389,22.9986145,NA,NA
"4125",37.412503,55.9736482,40.7145478,64.5961154
"4126",-46.6565842,-23.6273246,-66.9933736,-0.1524207
"4127",-74.181132,5.522646,-74.1444969,4.7014128
"4128",-56.0068464,-4.245743,-57.7759154,-6.2348558
"4129",121.234217,25.0796514,136.8146005,34.8590935
"4130",109.4043446,-0.1467338,111.7479327,-0.3497435
"4131",39.143631,21.687963,43.1541276,11.5494711
"4132",151.1752764,-33.9399228,159.0782673,-31.5391712
"4133",32.5522355,15.5927666,30.43,19.1525
"4134",-79.7319253,-2.3113988,-78.6188152,-0.918907
"4135",4.7682744,52.3105386,-3.3454569,51.3981929
"4136",-5.89305,37.4201674,9.189982,45.4642035
"4137",-60.0463249,-3.0358474,-74.1444969,4.7014128
"4138",37.412503,55.9736482,113.9184808,22.308047
"4139",141.9222022,-12.6779148,141.721035,-13.3549932
"4140",13.1005819,38.1824001,12.2462384,41.7998868
"4141",-3.5675982,40.4983322,-8.6285058,42.2276102
"4142",-73.6121682,4.168983,-73.7875299,2.1779117
"4143",8.7591311,-0.7351026,11.8863206,-4.8119924
"4144",39.143631,21.687963,38.7962742,8.983364
"4145",146.921099,-31.2532183,133.9022938,-23.8049031
"4146",-73.8739659,40.7769271,-104.6737376,39.8560963
"4147",113.9184808,22.308047,140.3928501,35.7719867
"4148",-0.606133,35.6202476,7.8215693,36.8240582
"4149",-76.0050985,-9.2863581,-77.112036,-12.0240527
"4150",113.2208333,28.1966667,119.6701958,25.9306382
"4151",37.323521,11.6029807,38.7962742,8.983364
"4152",155.7397145,62.4590958,148.1452805,62.7810616
"4153",-97.0403352,32.8998091,-91.151461,30.5323599
"4154",121.334297,31.192209,120.4388907,30.2359486
"4155",1.367682,43.6293863,4.7682744,52.3105386
"4156",-17.4914579,14.7442078,-8.0028892,12.6392316
"4157",80.1708668,12.994112,75.9509788,11.1396294
"4158",21.8968292,47.0255783,27.6173117,47.1771449
"4159",-77.4565388,38.9531162,-82.8871767,39.9999399
"4160",112.9767114,-2.5026892,114.7536,-3.4379721
"4161",104.3833366,52.2685014,37.9024513,55.4103069
"4162",-87.9073214,41.9741625,20.9678911,52.1672369
"4163",121.4619444,29.8266667,118.134368,24.5390705
"4164",114.776665,25.851667,118.134368,24.5390705
"4165",116.6031121,40.0798573,121.334297,31.192209
"4166",37.2712341,55.599648,45.6998447,43.3847509
"4167",NA,NA,NA,NA
"4168",89.6101071,61.026611,NA,NA
"4169",NA,NA,103.1855702,19.4520843
"4170",126.2433815,45.622442,118.134368,24.5390705
"4171",2.5479245,49.0096906,7.2148214,43.6597689
"4172",7.5254958,47.5981804,7.499167,46.912222
"4173",-16.7418931,12.3880507,-17.4914579,14.7442078
"4174",120.3831232,36.2666745,119.6701958,25.9306382
"4175",NA,NA,-51.1509069,-6.7519481
"4176",-133.0263989,69.433487,-133.482778,68.304167
"4177",NA,NA,NA,NA
"4178",-77.7582375,55.2827909,-76.518333,56.536111
"4179",-93.2222846,44.8847554,-92.8421461,47.3921561
"4180",50.8306773,30.3359778,48.7469005,31.3429643
"4181",118.871447,31.73359,119.6701958,25.9306382
"4182",-67.0053373,10.5972583,-58.5348284,-34.8150044
"4183",9.205576,48.6876365,12.6507628,55.6180236
"4184",6.1091564,46.2370097,21.6223532,41.963161
"4185",-80.2870509,25.7958723,-79.3873743,9.0667013
"4186",-95.3367827,29.9902199,-87.9073214,41.9741625
"4187",80.1708668,12.994112,78.471228,17.4495997
"4188",116.6031121,40.0798573,87.4741667,43.9072222
"4189",125.697045,43.995219,119.6701958,25.9306382
"4190",-93.3444368,53.0641646,-97.2365461,49.9098283
"4191",120.4388907,30.2359486,119.6701958,25.9306382
"4192",NA,NA,83.7231619,28.7818982
"4193",113.3079699,23.3959079,118.134368,24.5390705
"4194",121.234217,25.0796514,113.9184808,22.308047
"4195",NA,NA,NA,NA
"4196",10.9225991,63.4582698,11.5707814,64.472409
"4197",113.814606,22.636828,119.6701958,25.9306382
"4198",3.3211348,6.5818185,7.2690523,9.0040254
"4199",120.3448068,22.574629,121.552699,25.067566
"4200",170.1283333,-43.9066667,168.7399228,-45.0209721
"4201",31.3998558,30.1127092,44.2166214,15.479529
"4202",145.787778,-5.208611,144.2987248,-5.8273104
"4203",96.1352618,16.9027736,98.5404312,10.0516368
"4204",-80.2870509,25.7958723,-59.4877921,13.0765848
"4205",NA,NA,150.476056,-23.3796336
