"","lon","lat"
"3286",35.2881528,36.9858545
"3287",-115.1537389,36.0839998
"3288",-96.8512063,32.8481029
"3289",-82.410078,22.9915431
"3290",1.3712232,38.8748594
"3291",39.143631,21.687963
"3292",-88.296146,18.5001889
"3293",16.5665751,48.1158333
"3294",-122.3789554,37.6213129
"3295",-82.410078,22.9915431
"3296",-87.9073214,41.9741625
"3297",-74.9653952,-9.3789707
"3298",36.5128312,33.4112976
"3299",-71.7086514,19.5499241
"3300",23.4071233,42.6934278
"3301",-65.3038902,18.3124647
"3302",76.9198194,8.4834201
"3303",13.4710391,45.8268189
"3304",-66.1653224,-17.4139766
"3305",-84.0907246,9.9280694
"3306",77.2807423,9.7344265
"3307",33.5923941,4.7713162
"3308",-78.7879963,35.880079
"3309",2.3652472,48.7262433
"3310",46.0313067,51.5581685
"3311",-82.410078,22.9915431
"3312",-122.3088165,47.4502499
"3313",119.583333,23.583333
"3314",26.0844123,44.5707306
"3315",36.4093995,45.3646899
"3316",28.6058666,49.2422456
"3317",100.417181,-0.9470832
"3318",NA,NA
"3319",-82.3665956,23.1135925
"3320",-75.441415,40.651834
"3321",-89.6957614,40.6651676
"3322",NA,NA
"3323",-123.1815123,49.1966913
"3324",-74.7732056,2.1136446
"3325",23.7275388,37.9838096
"3326",-82.410078,22.9915431
"3327",NA,NA
"3328",37.2712341,55.599648
"3329",NA,NA
"3330",35.983234,31.975327
"3331",3.4224989,50.9969343
"3332",-68.6718301,-9.0638816
"3333",-83.3553842,42.2161722
"3334",NA,NA
"3335",30.8939274,50.338222
"3336",21.6989591,42.378263
"3337",20.0867909,32.1194242
"3338",9.9974128,53.633622
"3339",-134.4197221,58.3019444
"3340",NA,NA
"3341",12.6507628,55.6180236
"3342",-80.2413113,40.4957722
"3343",75.8056178,26.8289443
"3344",-157.9250736,21.3245132
"3345",-118.2200712,33.8958492
"3346",-122.3789554,37.6213129
"3347",140.9757447,39.6962888
"3348",88.4463299,22.6520429
"3349",39.5246114,52.698102
"3350",104.3833366,52.2685014
"3351",NA,NA
"3352",-8.0028892,12.6392316
"3353",-73.8739659,40.7769271
"3354",91.5860468,26.1064727
"3355",NA,NA
"3356",NA,NA
"3357",-58.5348284,-34.8150044
"3358",-124.0730866,40.0304212
"3359",80.1708668,12.994112
"3360",-75.5877975,6.2192058
"3361",-80.2268386,36.137433
"3362",-119.4179324,36.778261
"3363",-73.7781391,40.6413111
"3364",-72.8868727,41.2678919
"3365",-117.9772873,34.1394513
"3366",-77.4565388,38.9531162
"3367",0.6939053,51.5700337
"3368",NA,NA
"3369",-77.355413,25.0479835
"3370",16.5665751,48.1158333
"3371",14.5697822,45.2185704
"3372",13.003822,55.604981
"3373",-90.5276868,14.5840977
"3374",-71.7280626,10.5577267
"3375",97.975,19.3016669
"3376",-111.517624,32.977839
"3377",-79.3873743,9.0667013
"3378",-75.5877975,6.2192058
"3379",NA,NA
"3380",8.8666032,9.6395675
"3381",39.307815,48.574041
"3382",-82.410078,22.9915431
"3383",113.264385,23.12911
"3384",89.3506423,26.7308712
"3385",-55.2000586,5.4560033
"3386",1.6193541,50.5143207
"3387",-80.1917902,25.7616798
"3388",-123.1815123,49.1966913
"3389",NA,NA
"3390",-89.0727778,30.4131137
"3391",-96.9253004,35.3272928
"3392",-82.410078,22.9915431
"3393",74.4105177,31.5205412
"3394",151.1752764,-33.9399228
"3395",151.1752764,-33.9399228
"3396",-71.6454569,17.9294373
"3397",-71.2183333,8.7188889
"3398",128.5918489,38.2070148
"3399",-82.410078,22.9915431
"3400",8.5554755,47.4582165
"3401",-97.7277959,31.1171194
"3402",-74.4120953,40.5187154
"3403",-82.410078,22.9915431
"3404",13.156667,32.669444
"3405",91.9135877,24.4008493
"3406",30.2678391,59.8029126
"3407",3.0587561,36.753768
"3408",-64.9722726,18.3360608
"3409",-95.8838659,36.198778
"3410",28.4818157,44.3501279
"3411",77.211126,28.5834828
"3412",-149.9900792,61.1758863
"3413",-82.340494,38.40813
"3414",21.0972208,55.971382
"3415",-81.6374008,30.305495
"3416",-91.2634558,43.8753591
"3417",19.9128115,39.6083865
"3418",-117.0388807,32.502187
"3419",-82.410078,22.9915431
"3420",33.9972944,45.0191094
"3421",39.782373,40.9943394
"3422",44.2311592,33.267015
"3423",-105.7258386,39.6960983
"3424",108.2025533,16.0563348
"3425",-7.5974745,62.1070829
"3426",NA,NA
"3427",NA,NA
"3428",-122.3789554,37.6213129
"3429",-73.7781391,40.6413111
"3430",11.7180172,48.1366009
"3431",36.0941795,32.0608187
"3432",36.0941795,32.0608187
"3433",36.0941795,32.0608187
"3434",-85.7369231,38.175662
"3435",-0.4542955,51.4700223
"3436",31.3998558,30.1127092
"3437",69.6452877,40.2675155
"3438",35.046183,48.464717
"3439",18.2621926,42.5602173
"3440",3.6906292,51.545198
"3441",92.9788953,24.9127056
"3442",-80.2413113,40.4957722
"3443",142.7238546,46.8869499
"3444",-82.410078,22.9915431
"3445",-82.410078,22.9915431
"3446",137.698684,34.7412242
"3447",8.5554755,47.4582165
"3448",121.5654177,25.0329694
"3449",-71.9436143,-13.5376364
"3450",16.5665751,48.1158333
"3451",28.935516,46.935168
"3452",73.0169135,33.5651107
"3453",13.388594,52.4827106
"3454",-82.410078,22.9915431
"3455",-64.2123198,-31.3154367
"3456",-82.410078,22.9915431
"3457",31.2357116,30.0444196
"3458",106.6588245,10.8184631
"3459",1.2444909,41.1188827
"3460",-75.2424229,39.8743959
"3461",2.76608,41.89668
"3462",-79.6248197,43.6777176
"3463",-61.8175207,17.0746557
"3464",-155.605556,62.9527781
"3465",2.3858718,41.7837946
"3466",-43.1728965,-22.9068467
"3467",123.295932,9.3337352
"3468",-82.3665956,23.1135925
"3469",36.2765279,33.5138073
"3470",-82.410078,22.9915431
"3471",31.2357116,30.0444196
"3472",44.3660671,33.315241
"3473",20.9678911,52.1672369
"3474",11.0766654,49.4521018
"3475",91.2438459,23.8927416
"3476",66.9910974,39.6964542
"3477",12.6507628,55.6180236
"3478",-77.4565388,38.9531162
"3479",122.740723,11.5528816
"3480",13.156667,32.669444
"3481",-82.410078,22.9915431
"3482",-84.3028163,33.8749586
"3483",-87.2178576,14.0606505
"3484",-82.410078,22.9915431
"3485",-82.410078,22.9915431
"3486",-82.410078,22.9915431
"3487",-73.8519319,7.0617085
"3488",151.1752764,-33.9399228
"3489",-82.3665956,23.1135925
"3490",124.2145664,8.1309681
"3491",45.303508,2.0180401
"3492",-64.8347992,17.7245968
"3493",-82.410078,22.9915431
"3494",145.859323,-6.2899253
"3495",-84.7839364,45.552789
"3496",120.973393,15.4865047
"3497",12.2462384,41.7998868
"3498",48.7469005,31.3429643
"3499",35.3018459,47.8732128
"3500",-7.5843171,33.268687
"3501",84.3975441,55.2412704
"3502",125.6765362,39.2008462
"3503",-90.4329203,42.6080821
"3504",-71.0095602,42.3656132
"3505",-48.4775227,-1.3820615
"3506",31.3998558,30.1127092
"3507",NA,NA
"3508",-82.410078,22.9915431
"3509",-82.410078,22.9915431
"3510",9.8785909,46.5300134
"3511",-123.1207375,49.2827291
"3512",8.2545695,47.533865
"3513",8.6821267,50.1109221
"3514",36.5573778,41.2591849
"3515",NA,NA
"3516",-69.6720974,18.4319537
"3517",-72.955918,4.091354
"3518",-68.188295,-16.5102483
"3519",-72.164816,41.3542395
"3520",11.7180172,48.1366009
"3521",-70.7944223,-33.3897789
"3522",66.9910974,39.6964542
"3523",-51.1753811,-29.9934732
"3524",-61.177227,-31.9600792
"3525",22.7942061,46.7590622
"3526",32.425568,69.100888
"3527",134.65435,67.662513
"3528",77.0999578,28.5561624
"3529",-97.460517,20.6008155
"3530",-75.835556,19.97
"3531",-0.4542955,51.4700223
"3532",-2.7135463,51.3836304
"3533",-106.8643335,39.2196304
"3534",5.8839137,45.6380195
"3535",38.7962742,8.983364
"3536",-78.8049516,-7.3666932
"3537",-172.0081099,-13.83045
"3538",-97.6623631,26.2234764
"3539",85.0907944,25.5947174
"3540",35.4912043,33.8193756
"3541",-81.6879368,30.4940713
"3542",-106.1223292,38.8166712
"3543",-82.410078,22.9915431
"3544",-62.8450529,17.904187
"3545",6.7667912,51.2876146
"3546",-122.3683373,49.0249175
"3547",-8.9146911,52.6996573
"3548",144.8410273,-37.6690123
"3549",-68.2594012,10.1771427
"3550",84.9802231,27.1634094
"3551",65.8507244,31.5022998
"3552",-66.723158,18.1634848
"3553",-90.5276868,14.5840977
"3554",-119.7652781,57.355833
"3555",-28.0303189,38.6409678
"3556",121.3312882,16.3665886
"3557",-161.8377779,60.779722
"3558",106.257049,3.3437754
"3559",118.134368,24.5390705
"3560",13.4040145,-12.6058541
"3561",20.8659995,42.8913909
"3562",-102.0430476,19.4064492
"3563",2.0832941,41.297445
"3564",-70.099451,41.2834704
"3565",96.1352618,16.9027736
"3566",45.0592074,37.6624003
"3567",8.916667,44.166667
"3568",9.9974128,53.633622
"3569",-112.0077881,33.4372686
"3570",167.9431901,-29.0353543
"3571",167.9431901,-29.0353543
"3572",100.7501124,13.6899991
"3573",2.7629694,41.9027295
"3574",-80.0928165,26.6857475
"3575",151.8366758,-32.7957878
"3576",-86.6773713,36.126317
"3577",6.9502154,5.0074989
"3578",-119.4179324,36.778261
"3579",-58.4170088,-34.5580305
"3580",142.4838591,-5.3840299
"3581",60.990675,41.5518741
"3582",2.0832941,41.297445
"3583",121.6148253,24.0254494
"3584",113.9184808,22.308047
"3585",-154.3127778,60.2025
"3586",96.1352618,16.9027736
"3587",-66.265556,50.2233329
"3588",-131.6461112,55.3422222
"3589",-131.6461112,55.3422222
"3590",-25.141484,17.091237
"3591",-70.7353102,7.0681634
"3592",15.2428853,-4.2633597
"3593",NA,NA
"3594",139.6503106,35.6761919
"3595",-83.7703693,12.0111402
"3596",-73.7781391,40.6413111
"3597",-73.6121682,4.168983
"3598",145.3862638,-6.0834773
"3599",-89.3194986,48.3742602
"3600",NA,NA
"3601",110.36613,21.212001
"3602",-92.2216531,34.7307049
"3603",15.7870903,4.2189643
"3604",-73.7781391,40.6413111
"3605",168.3273245,-17.7332512
"3606",-104.0604658,58.7945354
"3607",-169.4243224,-14.2154182
"3608",28.0473051,-26.2041028
"3609",-71.0095602,42.3656132
"3610",-73.946404,7.957151
"3611",-4.4945093,36.6791135
"3612",-80.085281,26.592777
"3613",145.3930888,-6.0749985
"3614",-63.1890514,-5.625068
"3615",-94.1185366,36.3320196
"3616",28.0867646,36.4047577
"3617",9.8027298,1.9001143
"3618",NA,NA
"3619",-39.734338,-18.1573155
"3620",129.4339184,35.9846608
"3621",144.8410273,-37.6690123
"3622",-1.5268994,43.4675341
"3623",2.5479245,49.0096906
"3624",8.8463754,44.4126007
"3625",120.655148,27.778657
"3626",-84.6630165,39.0532746
"3627",-118.4896448,34.2096399
"3628",6.389482,43.5251639
"3629",-87.9064736,43.0389025
"3630",118.3607056,24.4293896
"3631",18.049528,-9.116389
"3632",150.1387297,-5.5511652
"3633",6.622142,36.2834707
"3634",15.0657746,37.4673046
"3635",82.1920145,29.2738848
"3636",143.066861,-10.0494981
"3637",-58.654933,51.2229724
"3638",-49.1724811,-25.5327132
"3639",99.142882,9.1342968
"3640",-68.2003124,49.1367101
"3641",-68.544802,63.7572256
"3642",-69.3038327,-51.6114033
"3643",-122.5950942,45.5897694
"3644",-149.9900792,61.1758863
"3645",36.8219462,-1.2920659
"3646",-84.4277001,33.6407282
"3647",-91.5231866,14.8446068
"3648",40.1839586,37.9005
"3649",121.234217,25.0796514
"3650",-66.1057355,18.4655394
"3651",44.3988571,40.1491782
"3652",25.915016,-2.9262241
"3653",-80.2870509,25.7958723
"3654",32.5748669,-25.9237188
"3655",-62.8558946,6.2411163
"3656",79.9044149,8.9809743
"3657",-23.4865299,14.9452744
"3658",29.871667,0.385833
"3659",-2.9568394,35.2797249
"3660",-103.307625,20.5259561
"3661",39.782373,40.9943394
"3662",121.334297,31.192209
"3663",8.7109549,3.7569555
"3664",-75.2424229,39.8743959
"3665",16.31285,-9.525021
"3666",NA,NA
"3667",4.4855744,50.900999
"3668",-78.3613938,-0.1243405
"3669",87.3427066,69.3250638
"3670",99.9349826,20.4852998
"3671",83.6999856,28.4007902
"3672",-104.6738542,39.8587366
"3673",-134.5831791,58.3579806
"3674",37.9024513,55.4103069
"3675",126.7944739,37.5586545
"3676",-3.0144328,47.5076735
"3677",76.392958,10.1517834
"3678",-60.0217314,-3.1190275
"3679",-1.4043509,50.9097004
"3680",-71.872595,6.956107
"3681",32.5522355,15.5927666
"3682",-58.4170088,-34.5580305
"3683",90.4125181,23.810332
"3684",-58.4170088,-34.5580305
"3685",-0.4780256,39.4892327
"3686",-74.0324134,45.6701862
"3687",-104.6737376,39.8560963
"3688",104.0716533,49.054082
"3689",68.3641037,25.318932
"3690",1.3712232,38.8748594
"3691",103.8709224,1.4149194
"3692",122.4172811,-4.0772348
"3693",-165.4435152,64.5099347
"3694",31.3998558,30.1127092
"3695",31.3998558,30.1127092
"3696",28.2468148,-26.1393833
"3697",28.2468148,-26.1393833
"3698",-84.9510542,34.502587
"3699",-76.4027937,-2.9051835
"3700",28.8104425,40.9829888
"3701",11.5248055,-0.4411596
"3702",-74.1444969,4.7014128
"3703",77.0252894,43.3499265
"3704",0.2388661,51.8860181
"3705",32.9916726,40.1244399
"3706",-80.6178753,-5.2064792
"3707",123.0149078,10.776625
"3708",69.2126775,34.5649342
"3709",120.9524533,24.8208043
"3710",26.519972,-18.363028
"3711",-86.8514286,15.7451593
"3712",-86.754126,33.5624269
"3713",40.1839586,37.9005
"3714",8.5621518,50.0379326
"3715",45.303508,2.0180401
"3716",121.234217,25.0796514
"3717",-6.3248302,58.2167118
"3718",-87.9073214,41.9741625
"3719",-75.8738254,23.5636217
"3720",124.6114007,8.4078222
"3721",-83.0252763,9.963116
"3722",94.2988314,18.4578955
"3723",12.6507628,55.6180236
"3724",-72.6860314,41.9388735
"3725",-74.2034253,44.3804755
"3726",8.291732,40.6335788
"3727",-110.06789,53.310467
"3728",36.5573778,41.2591849
"3729",115.0078316,4.8100976
"3730",51.8763907,32.7462513
"3731",-97.8695753,22.2892363
"3732",-70.563822,19.7553589
"3733",NA,NA
"3734",-64.91931,-14.822613
"3735",139.6503106,35.6761919
"3736",4.7682744,52.3105386
"3737",118.134368,24.5390705
"3738",91.8707201,24.9583415
"3739",6.1091564,46.2370097
"3740",104.7754307,-2.9760735
"3741",22.9444191,40.6400629
"3742",-66.5316581,45.8709186
"3743",55.5122577,25.3284352
"3744",NA,NA
"3745",37.412503,55.9736482
"3746",-95.429739,52.008541
"3747",-2.5994887,49.434081
"3748",-87.373893,52.962098
"3749",168.3785343,-17.0667961
"3750",-86.7919009,15.770288
"3751",-86.8514286,15.7451593
"3752",146.726111,-6.5697219
"3753",-67.7534435,-53.7814806
"3754",-156.4811111,71.3875
"3755",83.9784074,28.1993899
"3756",-0.4542955,51.4700223
"3757",-94.6524738,53.8566437
"3758",106.6537058,-6.1275282
"3759",-99.0719083,19.4360762
"3760",110.4317613,-7.7876838
"3761",-16.5790323,13.4548761
"3762",-58.0470008,-32.9809545
"3763",-107.8790173,38.4776792
"3764",56.3687672,27.2094978
"3765",135.1011706,48.5157837
"3766",98.6765618,3.5554042
"3767",-75.7363162,4.8152099
"3768",28.7271166,-3.842365
"3769",-161.1491709,65.981404
"3770",44.4195157,17.6168059
"3771",116.6031121,40.0798573
"3772",113.9865369,4.323414
"3773",104.8444762,11.5527433
"3774",-122.3088165,47.4502499
"3775",-89.6162348,-0.9086996
"3776",133.9022938,-23.8049031
"3777",22.9716758,40.5204227
"3778",120.0010243,26.2243619
"3779",13.6015463,-1.6196441
"3780",144.8008119,13.4852976
"3781",9.7170073,4.0134386
"3782",11.2012247,43.8086534
"3783",8.3417006,4.9757165
"3784",-157.0220392,58.7349931
"3785",145.3930888,-6.0749985
"3786",107.6191228,-6.9174639
"3787",-75.835556,19.97
"3788",-46.311625,-23.5453209
"3789",-43.1648755,-22.9111438
"3790",-157.9250736,21.3245132
"3791",106.2683388,45.7371526
"3792",7.1407344,50.8707168
"3793",128.0888761,-3.7057907
"3794",17.9237807,59.6497622
"3795",29.8439109,1.4391476
"3796",114.2124495,30.7766171
"3797",86.5844237,27.5163566
"3798",13.234862,-8.847951
"3799",-74.1744624,40.6895314
"3800",-117.1933038,32.7338006
"3801",-8.6785514,41.2421186
"3802",-80.0533746,26.7153424
"3803",25.8225997,-31.2990504
"3804",113.814606,22.636828
"3805",8.5554755,47.4582165
"3806",25.1173894,37.0207326
"3807",107.7531586,-2.7539773
"3808",-3.9296293,5.2544696
"3809",114.7547859,-3.4392378
"3810",-160.0383332,70.6369444
"3811",20.7941977,-6.4401363
"3812",121.234217,25.0796514
"3813",42.0591708,44.2273974
"3814",-83.3553842,42.2161722
"3815",118.134368,24.5390705
"3816",54.6500736,24.441938
"3817",-83.7868871,10.2133499
"3818",-86.8514286,15.7451593
"3819",-60.1004876,-12.6897785
"3820",117.5680814,3.3266343
"3821",80.2333649,50.3533321
"3822",-54.9306152,-1.9981271
"3823",113.3079699,23.3959079
"3824",11.0766654,49.4521018
"3825",-61.790564,17.1417911
"3826",-102.039299,19.3972311
"3827",-13.656668,13.7366796
"3828",12.4574528,9.2063343
"3829",91.9334697,53.337199
"3830",-66.265556,50.2233329
"3831",147.916168,70.622169
"3832",173.2247964,-41.2996976
"3833",130.4467091,33.5903145
"3834",10.775073,33.8705912
"3835",-83.3977101,41.9164343
"3836",13.2884374,52.5588327
"3837",-171.7419307,-13.8481817
"3838",-114.5285981,35.1359386
"3839",138.7442455,-6.1699957
"3840",-92.8165674,17.9954582
"3841",8.5554755,47.4582165
"3842",-0.4542955,51.4700223
"3843",114.7547859,-3.4392378
"3844",-111.116936,58.767659
"3845",-75.5812119,6.244203
"3846",121.0058924,-27.3833489
"3847",-57.77153,5.644238
"3848",43.2980711,-11.3871698
"3849",96.3806203,61.6833669
"3850",-91.191008,39.9357904
"3851",123.2688754,13.5848052
"3852",118.134368,24.5390705
"3853",48.271694,64.153053
"3854",76.2652909,28.5920617
"3855",3.8935345,6.6139102
"3856",-58.5348284,-34.8150044
"3857",-86.2955952,39.7168593
"3858",-94.0564339,54.838142
"3859",-89.8772182,16.9146601
"3860",-46.6565842,-23.6273246
"3861",69.0957136,61.0262243
"3862",-77.2871817,60.0506811
"3863",-73.8739659,40.7769271
"3864",3.3211348,6.5818185
"3865",-56.1172687,-15.6530786
"3866",-77.042754,-12.0463731
"3867",137.5275422,-4.0460389
"3868",-3.5675982,40.4983322
"3869",5.0282699,52.9343779
"3870",179.3132061,-18.0112365
"3871",-114.911267,27.7050074
"3872",11.1004152,60.1975501
"3873",15.4655628,78.2460841
"3874",116.8977258,-1.2658151
"3875",0.2388661,51.8860181
"3876",-73.7781391,40.6413111
"3877",28.8104425,40.9829888
"3878",-131.9833329,53.2
"3879",-15.9580818,18.2987183
"3880",-68.5162506,-37.8835983
"3881",142.2945494,-10.591054
"3882",-1.4479374,35.0123044
"3883",-80.2870509,25.7958723
"3884",-10.8073698,6.3156068
"3885",-0.606133,35.6202476
"3886",98.6190805,12.4476201
"3887",-87.0787187,20.6219732
"3888",-72.7609336,40.8050989
"3889",79.7785359,29.7859646
"3890",128.0888761,-3.7057907
"3891",143.6474817,-6.1493907
"3892",-87.1867049,30.4738158
"3893",-73.1812714,7.1280895
"3894",125.4068586,58.6045602
"3895",122.670008,39.267893
"3896",-93.8102591,51.0750192
"3897",130.4467091,33.5903145
"3898",80.4064545,26.3954472
"3899",122.235852,-17.9614336
"3900",-97.8695753,22.2892363
"3901",14.28583,48.30694
"3902",NA,NA
"3903",-80.5549561,25.745929
"3904",-105.99496,24.7026618
"3905",-169.6634974,56.5772715
"3906",32.6390489,15.6419172
"3907",-78.3613938,-0.1243405
"3908",84.2279938,27.5766155
"3909",123.667895,-10.1688969
"3910",153.483,-28.136
"3911",-64.4022877,18.4939059
"3912",120.0010243,26.2243619
"3913",90.2998388,22.798734
"3914",121.016508,14.5122739
"3915",-73.6376905,4.1513822
"3916",22.76326,32.577648
"3917",114.5294703,0.8080232
"3918",NA,NA
"3919",38.901667,15.285
"3920",121.357747,-2.5309903
"3921",113.3785933,22.0080725
"3922",11.7750279,48.3536621
"3923",-46.473043,-23.4305731
"3924",-71.5678811,-16.3446809
"3925",-95.3367827,29.9902199
"3926",-72.2946381,18.5759244
"3927",-70.6871091,19.7807686
"3928",173.9612498,-41.5134425
"3929",-68.9270849,-37.3939948
"3930",-59.6144819,13.0968511
"3931",-86.6773713,36.126317
"3932",120.216054,22.948017
"3933",-77.8524505,-6.2068541
"3934",-105.8834368,46.4289004
"3935",6.1091564,46.2370097
"3936",28.8104425,40.9829888
"3937",38.901667,15.285
"3938",146.726111,-6.5697219
"3939",-76.3021889,3.9005079
"3940",-73.7781391,40.6413111
"3941",19.433333,-7.8
"3942",10.8901406,45.4000011
"3943",-119.4179324,36.778261
"3944",139.541809,47.981556
"3945",45,62.2364866
"3946",45.4579369,39.1896147
"3947",9.7170073,4.0134386
"3948",77.0999578,28.5561624
"3949",90.8790653,58.1869831
"3950",7.3230951,10.6940852
"3951",-72.7273158,41.9412081
"3952",23.9484156,37.9356467
"3953",-65.1902739,-31.9450289
"3954",-100.5445522,28.6292249
"3955",38.8100855,8.9831138
"3956",NA,NA
"3957",-123.1815123,49.1966913
"3958",73.5285805,4.1887827
"3959",96.937016,4.7087099
"3960",-125.2733353,50.0331226
"3961",NA,NA
"3962",-94.4571957,50.3567588
"3963",34.934344,29.952075
"3964",9.9974128,53.633622
"3965",118.1142575,4.3139325
"3966",70.497223,34.400833
"3967",-73.7875299,2.1779117
"3968",-80.2870509,25.7958723
"3969",151.2092955,-33.8688197
"3970",6.1091564,46.2370097
"3971",144.053601,-9.9139324
"3972",NA,NA
"3973",-118.2436849,34.0522342
"3974",-85.0766113,33.5801103
"3975",-74.1704198,18.6631209
"3976",-75.2424229,39.8743959
"3977",35.0403303,32.811534
"3978",18.6020851,-33.971463
"3979",-76.06668,2.79997
"3980",88.0813924,53.6836301
"3981",-89.2181911,13.6929403
"3982",NA,NA
"3983",-81.308083,28.4311577
"3984",119.5494844,-5.077747
"3985",-122.5950942,45.5897694
"3986",120.4388907,30.2359486
"3987",-73.6121682,4.168983
"3988",NA,NA
"3989",-10.8073698,6.3156068
"3990",144.823628,-6.497264
"3991",47.4752711,-18.7993016
"3992",133.5180436,-2.1049602
"3993",-118.40853,33.9415889
"3994",150.333904,-10.310449
"3995",28.8104425,40.9829888
"3996",10.789353,0.994383
"3997",87.3427066,69.3250638
"3998",3.3211348,6.5818185
"3999",-104.8393056,21.4170621
"4000",140.8158222,41.7757043
"4001",121.4668634,22.6723616
"4002",13.4902078,-12.4938383
"4003",39.7341543,43.6028079
"4004",-74.1704198,18.6631209
"4005",121.1071229,22.7562991
"4006",-110.9741449,31.2261422
"4007",175.6082145,-40.3523065
"4008",-84.4277001,33.6407282
"4009",-93.2222846,44.8847554
"4010",145.787778,-5.208611
"4011",-80.0928165,26.6857475
"4012",-1.6615306,53.8679434
"4013",125.5282824,3.6828309
"4014",-96.7344838,43.5873233
"4015",-2.2727303,53.3588026
"4016",3.3211348,6.5818185
"4017",151.1752764,-33.9399228
"4018",-77.112036,-12.0240527
"4019",-104.6737376,39.8560963
"4020",71.2933781,42.8663575
"4021",146.726111,-6.5697219
"4022",159.8921822,59.0831607
"4023",26.0844123,44.5707306
"4024",107.5801958,-6.9038355
"4025",-72.1943468,19.7332231
"4026",30.232521,13.15431
"4027",-66.0007218,18.4388829
"4028",-66.0007218,18.4388829
"4029",-93.2222846,44.8847554
"4030",-89.8350929,53.818763
"4031",40.7145478,64.5961154
"4032",101.7071602,2.7455962
"4033",-46.473043,-23.4305731
"4034",-179.4311219,68.884224
"4035",17.9898514,-8.7837235
"4036",-13.367393,12.5733522
"4037",-95.3783911,52.161799
"4038",39.8031772,47.2549489
"4039",67.1681027,24.9007815
"4040",92.4813965,56.1767877
"4041",2.437202,48.9614725
"4042",15.325833,-4.327222
"4043",85.3592231,27.6980899
"4044",110.4317613,-7.7876838
"4045",68.2635228,58.200024
"4046",-75.303139,9.983775
"4047",NA,NA
"4048",6.1152781,62.5586559
"4049",37.2383915,19.4344033
"4050",43.3307521,38.4666879
"4051",NA,NA
"4052",118.134368,24.5390705
"4053",-65.3463319,-10.8217725
"4054",141.5163218,-5.3887352
"4055",-108.2273,36.7386433
"4056",NA,NA
"4057",37.412503,55.9736482
"4058",-78.7879963,35.880079
"4059",131.2507325,25.848778
"4060",11.5783587,1.5379787
"4061",45.0370896,12.8253779
"4062",110.3749461,-6.9662838
"4063",24.8329753,59.4141276
"4064",141.2280931,-5.2689848
"4065",-90.3716809,38.7522782
"4066",140.918396,-19.49469
"4067",2.7361649,39.5517407
"4068",-43.1648755,-22.9111438
"4069",-76.7711626,-6.9353405
"4070",27.6801482,64.2845324
"4071",11.1004152,60.1975501
"4072",-87.2916713,41.1587014
"4073",134.65435,67.662513
"4074",37.2712341,55.599648
"4075",47.6555435,42.8210634
"4076",64.0045452,67.4903651
"4077",-56.0068464,-4.245743
"4078",151.1752764,-33.9399228
"4079",51.9130553,33.5132762
"4080",-64.2123198,-31.3154367
"4081",174.7850358,-37.0082476
"4082",-58.1693603,-20.2262989
"4083",102.2965426,60.3394104
"4084",5.450833,22.811111
"4085",-127.7466921,51.6195319
"4086",44.2166214,15.479529
"4087",7.2690523,9.0040254
"4088",-118.3574036,34.1983122
"4089",-80.2621852,40.615537
"4090",28.8104425,40.9829888
"4091",-9.0021014,29.8868192
"4092",-87.9073214,41.9741625
"4093",-10.8073698,6.3156068
"4094",126.4913534,33.5104135
"4095",-86.1713168,12.1446517
"4096",-77.4565388,38.9531162
"4097",37.437332,64.382416
"4098",102.74595,24.994713
"4099",-79.8642813,9.3599041
"4100",-61.0001233,14.5957466
"4101",32.5084912,46.6722
"4102",127.4074684,50.4221882
"4103",-74.5725117,39.4557779
"4104",98.6722227,3.5951956
"4105",70.9018692,31.8625706
"4106",-80.9473146,35.2144026
"4107",-11.4250731,18.5695176
"4108",5.0887768,45.7234181
"4109",11.1359858,48.4577035
"4110",-3.9296293,5.2544696
"4111",-81.308083,28.4311577
"4112",-134.0588719,58.2968516
"4113",38.7962742,8.983364
"4114",-77.4565388,38.9531162
"4115",120.4703258,-1.2191948
"4116",-102.039299,19.3972311
"4117",121.5654177,25.0329694
"4118",108.7573294,34.437111
"4119",-72.5081768,7.9271798
"4120",-73.6121682,4.168983
"4121",NA,NA
"4122",-73.7992,9.82607
"4123",159.9541642,59.0842105
"4124",-80.2870509,25.7958723
"4125",40.7145478,64.5961154
"4126",-66.9933736,-0.1524207
"4127",-74.264824,4.85225
"4128",-57.7607584,-6.2238568
"4129",136.8146005,34.8590935
"4130",111.7376178,-0.3656789
"4131",44.2166214,15.479529
"4132",151.1752764,-33.9399228
"4133",32.7014938,25.6738827
"4134",-110.3625658,46.8796822
"4135",4.7682744,52.3105386
"4136",-5.89305,37.4201674
"4137",-74.072092,4.7109886
"4138",88.0813924,53.6836301
"4139",141.9222022,-12.6779148
"4140",12.2462384,41.7998868
"4141",-8.6285058,42.2276102
"4142",-73.78645,2.181718
"4143",11.8863206,-4.8119924
"4144",36.9260693,-1.3227102
"4145",133.9022938,-23.8049031
"4146",-73.8739659,40.7769271
"4147",140.3928501,35.7719867
"4148",-0.560056,38.285483
"4149",-119.4179324,36.778261
"4150",121.234217,25.0796514
"4151",43.1541276,11.5494711
"4152",155.7397145,62.4590958
"4153",-91.4805119,30.711751
"4154",120.4388907,30.2359486
"4155",4.7682744,52.3105386
"4156",12.5933595,41.8000198
"4157",77.6616992,12.9556763
"4158",26.9107054,46.5310502
"4159",-82.8871767,39.9999399
